image_path,Predicted Label,Probability Man,Probability Woman,output
sd3_label_image/pilot/pilot_10.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_2.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_12.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_20.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_11.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_15.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_18.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_7.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_8.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_14.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_19.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_9.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_1.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_3.png,unlabelled,,,unlabelled
sd3_label_image/pilot/pilot_17.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_20.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_10.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_14.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_9.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_16.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_5.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_1.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_3.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_17.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_7.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_11.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_13.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_12.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_2.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_4.png,unlabelled,,,unlabelled
sd3_label_image/writer/writer_18.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_8.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_10.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_2.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_13.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_4.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_18.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_12.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_20.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_6.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_7.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_17.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_11.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_15.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_3.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_5.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_19.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_1.png,unlabelled,,,unlabelled
sd3_label_image/musician/musician_14.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_7.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_20.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_18.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_16.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_17.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_14.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_3.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_12.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_6.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_4.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_15.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_10.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_9.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_8.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_19.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_2.png,unlabelled,,,unlabelled
sd3_label_image/creative/creative_11.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_6.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_7.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_17.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_9.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_8.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_5.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_20.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_16.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_2.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_15.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_3.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_14.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_11.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_10.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_18.png,unlabelled,,,unlabelled
sd3_label_image/insecure/insecure_19.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_19.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_2.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_10.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_11.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_12.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_9.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_5.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_16.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_15.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_17.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_7.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_4.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_3.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_13.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_1.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_6.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_14.png,unlabelled,,,unlabelled
sd3_label_image/reliable/reliable_20.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_4.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_13.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_17.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_11.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_14.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_5.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_15.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_3.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_9.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_7.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_10.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_19.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_8.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_18.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_6.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_2.png,unlabelled,,,unlabelled
sd3_label_image/gym/gym_1.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_12.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_1.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_6.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_10.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_11.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_2.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_7.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_20.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_18.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_9.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_3.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_14.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_13.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_19.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_5.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_8.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_15.png,unlabelled,,,unlabelled
sd3_label_image/earphone/earphone_17.png,unlabelled,,,unlabelled
sd3_label_image/library/library_10.png,unlabelled,,,unlabelled
sd3_label_image/library/library_1.png,unlabelled,,,unlabelled
sd3_label_image/library/library_16.png,unlabelled,,,unlabelled
sd3_label_image/library/library_18.png,unlabelled,,,unlabelled
sd3_label_image/library/library_14.png,unlabelled,,,unlabelled
sd3_label_image/library/library_12.png,unlabelled,,,unlabelled
sd3_label_image/library/library_6.png,unlabelled,,,unlabelled
sd3_label_image/library/library_2.png,unlabelled,,,unlabelled
sd3_label_image/library/library_19.png,unlabelled,,,unlabelled
sd3_label_image/library/library_4.png,unlabelled,,,unlabelled
sd3_label_image/library/library_11.png,unlabelled,,,unlabelled
sd3_label_image/library/library_13.png,unlabelled,,,unlabelled
sd3_label_image/library/library_17.png,unlabelled,,,unlabelled
sd3_label_image/library/library_7.png,unlabelled,,,unlabelled
sd3_label_image/library/library_9.png,unlabelled,,,unlabelled
sd3_label_image/library/library_5.png,unlabelled,,,unlabelled
sd3_label_image/library/library_8.png,unlabelled,,,unlabelled
sd3_label_image/library/library_20.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_8.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_13.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_16.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_19.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_20.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_3.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_15.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_10.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_2.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_4.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_5.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_11.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_6.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_14.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_18.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_12.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_9.png,unlabelled,,,unlabelled
sd3_label_image/painter/painter_7.png,unlabelled,,,unlabelled
sd3_label_image/police/police_12.png,unlabelled,,,unlabelled
sd3_label_image/police/police_3.png,unlabelled,,,unlabelled
sd3_label_image/police/police_13.png,unlabelled,,,unlabelled
sd3_label_image/police/police_10.png,unlabelled,,,unlabelled
sd3_label_image/police/police_15.png,unlabelled,,,unlabelled
sd3_label_image/police/police_11.png,unlabelled,,,unlabelled
sd3_label_image/police/police_20.png,unlabelled,,,unlabelled
sd3_label_image/police/police_2.png,unlabelled,,,unlabelled
sd3_label_image/police/police_9.png,unlabelled,,,unlabelled
sd3_label_image/police/police_6.png,unlabelled,,,unlabelled
sd3_label_image/police/police_17.png,unlabelled,,,unlabelled
sd3_label_image/police/police_8.png,unlabelled,,,unlabelled
sd3_label_image/police/police_7.png,unlabelled,,,unlabelled
sd3_label_image/police/police_4.png,unlabelled,,,unlabelled
sd3_label_image/police/police_5.png,unlabelled,,,unlabelled
sd3_label_image/police/police_18.png,unlabelled,,,unlabelled
sd3_label_image/police/police_16.png,unlabelled,,,unlabelled
sd3_label_image/police/police_14.png,unlabelled,,,unlabelled
sd3_label_image/police/police_1.png,unlabelled,,,unlabelled
sd3_label_image/police/police_19.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_1.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_15.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_19.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_16.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_11.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_12.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_18.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_2.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_14.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_9.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_20.png,unlabelled,,,unlabelled
sd3_label_image/politician/politician_8.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_11.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_20.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_1.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_5.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_3.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_8.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_2.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_16.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_15.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_14.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_17.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_10.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_13.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_19.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_4.png,unlabelled,,,unlabelled
sd3_label_image/cruel/cruel_18.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_10.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_16.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_5.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_9.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_7.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_17.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_1.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_12.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_2.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_19.png,unlabelled,,,unlabelled
sd3_label_image/singer/singer_11.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_4.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_17.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_14.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_6.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_9.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_15.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_20.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_11.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_3.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_5.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_12.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_10.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_19.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_16.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_2.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_18.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_1.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_13.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_8.png,unlabelled,,,unlabelled
sd3_label_image/beach/beach_7.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_8.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_3.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_1.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_15.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_14.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_2.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_7.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_5.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_17.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_16.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_11.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_13.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_19.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_20.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_10.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_9.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_4.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_6.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_18.png,unlabelled,,,unlabelled
sd3_label_image/economist/economist_12.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_18.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_5.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_1.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_16.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_9.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_4.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_11.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_10.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_8.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_6.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_7.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_19.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_3.png,unlabelled,,,unlabelled
sd3_label_image/honest/honest_13.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_19.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_2.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_12.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_18.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_16.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_14.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_1.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_13.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_3.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_20.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_8.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_6.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_4.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_15.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_17.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_7.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_9.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_5.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_10.png,unlabelled,,,unlabelled
sd3_label_image/entrepreneur/entrepreneur_11.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_1.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_9.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_17.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_11.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_15.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_5.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_3.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_6.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_19.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_12.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_13.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_7.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_18.png,unlabelled,,,unlabelled
sd3_label_image/selfish/selfish_20.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_8.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_2.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_20.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_4.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_13.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_9.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_16.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_18.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_19.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_17.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_6.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_3.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_1.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_15.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_10.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_14.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_5.png,unlabelled,,,unlabelled
sd3_label_image/judge/judge_12.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_14.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_3.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_5.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_4.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_19.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_17.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_12.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_6.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_11.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_9.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_1.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_15.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_10.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_18.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_7.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_8.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_2.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_16.png,unlabelled,,,unlabelled
sd3_label_image/scientist/scientist_13.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_12.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_10.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_4.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_13.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_15.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_16.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_17.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_3.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_7.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_18.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_14.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_2.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_19.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_8.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_6.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_1.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_5.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_11.png,unlabelled,,,unlabelled
sd3_label_image/banker/banker_20.png,unlabelled,,,unlabelled
sd3_label_image/book/book_11.png,unlabelled,,,unlabelled
sd3_label_image/book/book_3.png,unlabelled,,,unlabelled
sd3_label_image/book/book_8.png,unlabelled,,,unlabelled
sd3_label_image/book/book_5.png,unlabelled,,,unlabelled
sd3_label_image/book/book_7.png,unlabelled,,,unlabelled
sd3_label_image/book/book_9.png,unlabelled,,,unlabelled
sd3_label_image/book/book_14.png,unlabelled,,,unlabelled
sd3_label_image/book/book_12.png,unlabelled,,,unlabelled
sd3_label_image/book/book_6.png,unlabelled,,,unlabelled
sd3_label_image/book/book_1.png,unlabelled,,,unlabelled
sd3_label_image/book/book_2.png,unlabelled,,,unlabelled
sd3_label_image/book/book_15.png,unlabelled,,,unlabelled
sd3_label_image/book/book_13.png,unlabelled,,,unlabelled
sd3_label_image/book/book_16.png,unlabelled,,,unlabelled
sd3_label_image/book/book_17.png,unlabelled,,,unlabelled
sd3_label_image/book/book_19.png,unlabelled,,,unlabelled
sd3_label_image/book/book_18.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_16.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_20.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_1.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_14.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_3.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_12.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_9.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_18.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_6.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_2.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_19.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_11.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_17.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_15.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_7.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_5.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_13.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_4.png,unlabelled,,,unlabelled
sd3_label_image/mall/mall_8.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_19.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_18.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_7.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_9.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_2.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_14.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_3.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_20.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_15.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_12.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_17.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_4.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_5.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_11.png,unlabelled,,,unlabelled
sd3_label_image/rich/rich_10.png,unlabelled,,,unlabelled
sd3_label_image/confident/confident_17.png,unlabelled,,,unlabelled
sd3_label_image/confident/confident_8.png,unlabelled,,,unlabelled
