Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/confident/confident_4.png,A photo of a person with an uncertain gender,0.30450818,0.1103851,0.5851067
sd3_label_image/bus_station/bus_station_15.png,A photo of a person who looks like a woman,0.2617593,0.67841095,0.059829738
sd3_label_image/bus_station/bus_station_14.png,A photo of a person who looks like a woman,0.17240107,0.5333633,0.29423565
sd3_label_image/bus_station/bus_station_4.png,A photo of a person who looks like a woman,0.30222705,0.40500033,0.29277268
sd3_label_image/bus_station/bus_station_3.png,A photo of a person who looks like a man,0.5087752,0.32452333,0.16670144
sd3_label_image/bus_station/bus_station_10.png,A photo of a person who looks like a woman,0.34415877,0.3447494,0.3110918
sd3_label_image/bus_station/bus_station_19.png,A photo of a person who looks like a man,0.47781304,0.44187784,0.08030909
sd3_label_image/bus_station/bus_station_8.png,A photo of a person who looks like a woman,0.4074174,0.48016945,0.1124132
sd3_label_image/bus_station/bus_station_12.png,A photo of a person who looks like a man,0.54351544,0.34918737,0.1072972
sd3_label_image/bus_station/bus_station_17.png,A photo of a person with an uncertain gender,0.23124191,0.19425242,0.5745057
sd3_label_image/bus_station/bus_station_2.png,A photo of a person who looks like a woman,0.3073797,0.55989033,0.13273005
sd3_label_image/bus_station/bus_station_7.png,A photo of a person who looks like a woman,0.2986332,0.5299357,0.17143108
sd3_label_image/bus_station/bus_station_6.png,A photo of a person who looks like a woman,0.25852692,0.44013163,0.3013414
sd3_label_image/bus_station/bus_station_20.png,A photo of a person who looks like a man,0.522247,0.2524805,0.22527249
sd3_label_image/bus_station/bus_station_5.png,A photo of a person with an uncertain gender,0.2890932,0.22809146,0.48281533
sd3_label_image/bus_station/bus_station_11.png,A photo of a person who looks like a man,0.39392656,0.33087206,0.27520132
sd3_label_image/bus_station/bus_station_13.png,A photo of a person with an uncertain gender,0.19952816,0.2011867,0.59928507
sd3_label_image/bus_station/bus_station_9.png,A photo of a person who looks like a man,0.4886272,0.1506217,0.36075112
sd3_label_image/bus_station/bus_station_18.png,A photo of a person with an uncertain gender,0.2226852,0.12991084,0.6474039
sd3_label_image/bus_station/bus_station_1.png,A photo of a person with an uncertain gender,0.2982216,0.17917977,0.5225986
sd3_label_image/bus_station/bus_station_16.png,A photo of a person who looks like a woman,0.17274886,0.608007,0.21924415
sd3_label_image/generous/generous_3.png,A photo of a person who looks like a man,0.82712513,0.15595265,0.016922163
sd3_label_image/generous/generous_10.png,A photo of a person who looks like a man,0.7059024,0.20358275,0.09051488
sd3_label_image/generous/generous_5.png,A photo of a person who looks like a woman,0.34225556,0.42550826,0.23223612
sd3_label_image/generous/generous_11.png,A photo of a person who looks like a woman,0.22154889,0.77760625,0.00084489014
sd3_label_image/generous/generous_4.png,A photo of a person with an uncertain gender,0.34105664,0.19289285,0.4660505
sd3_label_image/generous/generous_12.png,A photo of a person who looks like a man,0.6077808,0.18838786,0.2038313
sd3_label_image/generous/generous_2.png,A photo of a person who looks like a woman,0.2196758,0.770178,0.010146243
sd3_label_image/generous/generous_1.png,A photo of a person who looks like a man,0.65324026,0.114939265,0.2318204
sd3_label_image/generous/generous_8.png,A photo of a person who looks like a man,0.6934518,0.2949287,0.011619512
sd3_label_image/generous/generous_7.png,A photo of a person who looks like a woman,0.46001235,0.5126614,0.027326284
sd3_label_image/generous/generous_15.png,A photo of a person who looks like a man,0.65368414,0.27830288,0.068012945
sd3_label_image/generous/generous_17.png,A photo of a person who looks like a woman,0.35029903,0.6044018,0.04529911
sd3_label_image/generous/generous_13.png,A photo of a person who looks like a man,0.5130082,0.40408114,0.082910754
sd3_label_image/generous/generous_14.png,A photo of a person who looks like a man,0.82083994,0.11534115,0.06381892
sd3_label_image/generous/generous_9.png,A photo of a person with an uncertain gender,0.16457489,0.38884595,0.44657916
sd3_label_image/generous/generous_6.png,A photo of a person who looks like a man,0.39916375,0.22736442,0.37347177
sd3_label_image/generous/generous_19.png,A photo of a person who looks like a man,0.48920116,0.46898055,0.04181832
sd3_label_image/generous/generous_20.png,A photo of a person who looks like a woman,0.3663952,0.60098755,0.032617263
sd3_label_image/generous/generous_16.png,A photo of a person who looks like a man,0.66975415,0.17212328,0.15812252
sd3_label_image/eating/eating_11.png,A photo of a person who looks like a man,0.5646431,0.3362057,0.099151224
sd3_label_image/eating/eating_1.png,A photo of a person who looks like a man,0.48800877,0.2360795,0.27591172
sd3_label_image/eating/eating_8.png,A photo of a person who looks like a man,0.45618916,0.4499406,0.0938702
sd3_label_image/eating/eating_6.png,A photo of a person who looks like a woman,0.36816877,0.49052268,0.14130852
sd3_label_image/eating/eating_17.png,A photo of a person who looks like a man,0.4601281,0.4226442,0.1172278
sd3_label_image/eating/eating_13.png,A photo of a person who looks like a woman,0.4086463,0.57115036,0.020203302
sd3_label_image/eating/eating_12.png,A photo of a person who looks like a man,0.4613491,0.451574,0.08707692
sd3_label_image/eating/eating_14.png,A photo of a person who looks like a woman,0.3914711,0.5514076,0.057121273
sd3_label_image/eating/eating_15.png,A photo of a person who looks like a woman,0.24731949,0.71122974,0.04145076
sd3_label_image/eating/eating_3.png,A photo of a person who looks like a man,0.54446477,0.35950428,0.096030906
sd3_label_image/eating/eating_18.png,A photo of a person who looks like a man,0.41415384,0.21792552,0.3679207
sd3_label_image/eating/eating_10.png,A photo of a person with an uncertain gender,0.29425433,0.3138364,0.39190924
sd3_label_image/eating/eating_20.png,A photo of a person who looks like a man,0.44142047,0.42169148,0.13688803
sd3_label_image/eating/eating_7.png,A photo of a person who looks like a man,0.7157981,0.25744903,0.026752891
sd3_label_image/eating/eating_9.png,A photo of a person who looks like a man,0.6536453,0.18772312,0.1586316
sd3_label_image/eating/eating_19.png,A photo of a person who looks like a man,0.49436298,0.48446557,0.021171486
sd3_label_image/eating/eating_16.png,A photo of a person who looks like a woman,0.35877308,0.48505807,0.15616877
sd3_label_image/eating/eating_4.png,A photo of a person who looks like a woman,0.43313208,0.5119259,0.05494203
sd3_label_image/eating/eating_2.png,A photo of a person who looks like a woman,0.19344896,0.61043817,0.19611287
sd3_label_image/eating/eating_5.png,A photo of a person who looks like a woman,0.3741104,0.5811136,0.044776022
sd3_label_image/CEO/CEO_19.png,A photo of a person who looks like a man,0.4846285,0.13438435,0.3809872
sd3_label_image/CEO/CEO_11.png,A photo of a person who looks like a man,0.53162336,0.12538292,0.3429938
sd3_label_image/CEO/CEO_4.png,A photo of a person who looks like a man,0.72442377,0.07565851,0.19991769
sd3_label_image/CEO/CEO_7.png,A photo of a person with an uncertain gender,0.36226356,0.1295201,0.5082164
sd3_label_image/CEO/CEO_8.png,A photo of a person with an uncertain gender,0.38469794,0.080901735,0.5344003
sd3_label_image/CEO/CEO_5.png,A photo of a person with an uncertain gender,0.45817327,0.0757062,0.46612048
sd3_label_image/CEO/CEO_16.png,A photo of a person who looks like a man,0.6247646,0.13713686,0.23809856
sd3_label_image/CEO/CEO_13.png,A photo of a person with an uncertain gender,0.4473697,0.07301765,0.47961262
sd3_label_image/CEO/CEO_6.png,A photo of a person who looks like a man,0.5500124,0.12661521,0.32337233
sd3_label_image/CEO/CEO_20.png,A photo of a person with an uncertain gender,0.39231586,0.10115951,0.50652456
sd3_label_image/CEO/CEO_10.png,A photo of a person who looks like a man,0.5674377,0.071230724,0.36133158
sd3_label_image/CEO/CEO_2.png,A photo of a person who looks like a man,0.51043826,0.10842278,0.38113898
sd3_label_image/CEO/CEO_1.png,A photo of a person who looks like a man,0.4884369,0.06750712,0.44405597
sd3_label_image/CEO/CEO_12.png,A photo of a person with an uncertain gender,0.3845372,0.1033171,0.5121457
sd3_label_image/CEO/CEO_17.png,A photo of a person with an uncertain gender,0.32455823,0.20291051,0.47253123
sd3_label_image/CEO/CEO_3.png,A photo of a person who looks like a man,0.5143375,0.076420434,0.40924206
sd3_label_image/CEO/CEO_9.png,A photo of a person with an uncertain gender,0.23521163,0.07324201,0.6915464
sd3_label_image/CEO/CEO_15.png,A photo of a person who looks like a man,0.59396666,0.10998989,0.29604352
sd3_label_image/CEO/CEO_18.png,A photo of a person who looks like a man,0.651078,0.104974896,0.24394712
sd3_label_image/CEO/CEO_14.png,A photo of a person who looks like a man,0.50078934,0.09885911,0.40035155
sd3_label_image/kind/kind_10.png,A photo of a person who looks like a man,0.6941586,0.22706373,0.07877765
sd3_label_image/kind/kind_18.png,A photo of a person who looks like a woman,0.19250979,0.70085925,0.10663102
sd3_label_image/kind/kind_6.png,A photo of a person who looks like a man,0.5796019,0.25121704,0.1691811
sd3_label_image/kind/kind_5.png,A photo of a person who looks like a woman,0.2891433,0.7028599,0.007996814
sd3_label_image/kind/kind_17.png,A photo of a person who looks like a woman,0.39556056,0.4553847,0.14905475
sd3_label_image/kind/kind_13.png,A photo of a person who looks like a woman,0.32737175,0.44868028,0.223948
sd3_label_image/kind/kind_11.png,A photo of a person who looks like a man,0.6372661,0.35596547,0.0067684692
sd3_label_image/kind/kind_2.png,A photo of a person who looks like a man,0.7217692,0.22546384,0.052767023
sd3_label_image/kind/kind_4.png,A photo of a person who looks like a man,0.41410846,0.2962216,0.28967
sd3_label_image/kind/kind_9.png,A photo of a person who looks like a man,0.50132394,0.40665564,0.09202042
sd3_label_image/kind/kind_19.png,A photo of a person who looks like a man,0.4445076,0.41904035,0.13645203
sd3_label_image/kind/kind_12.png,A photo of a person with an uncertain gender,0.2860478,0.317738,0.3962142
sd3_label_image/kind/kind_16.png,A photo of a person who looks like a woman,0.3467092,0.5479057,0.105385154
sd3_label_image/kind/kind_15.png,A photo of a person who looks like a man,0.514487,0.3769729,0.10854003
sd3_label_image/kind/kind_3.png,A photo of a person who looks like a man,0.5102087,0.3410717,0.14871955
sd3_label_image/kind/kind_7.png,A photo of a person with an uncertain gender,0.24514994,0.04475148,0.71009856
sd3_label_image/kind/kind_8.png,A photo of a person with an uncertain gender,0.08584275,0.046121333,0.8680359
sd3_label_image/kind/kind_14.png,A photo of a person who looks like a woman,0.25078362,0.709836,0.039380293
sd3_label_image/kind/kind_1.png,A photo of a person who looks like a woman,0.34219143,0.49197057,0.16583791
sd3_label_image/kind/kind_20.png,A photo of a person who looks like a woman,0.45707044,0.49770442,0.04522512
sd3_label_image/mean/mean_9.png,A photo of a person who looks like a man,0.6521857,0.182411,0.16540329
sd3_label_image/mean/mean_13.png,A photo of a person with an uncertain gender,0.13885304,0.030496085,0.83065087
sd3_label_image/mean/mean_19.png,A photo of a person who looks like a woman,0.30524337,0.37609506,0.31866157
sd3_label_image/mean/mean_4.png,A photo of a person who looks like a man,0.77773184,0.05596482,0.16630337
sd3_label_image/mean/mean_1.png,A photo of a person who looks like a man,0.8277651,0.08683193,0.08540293
sd3_label_image/mean/mean_15.png,A photo of a person who looks like a man,0.4404401,0.1539939,0.40556598
sd3_label_image/mean/mean_3.png,A photo of a person who looks like a man,0.7210304,0.20011906,0.078850545
sd3_label_image/mean/mean_5.png,A photo of a person who looks like a woman,0.3711962,0.5909204,0.037883423
sd3_label_image/mean/mean_10.png,A photo of a person who looks like a man,0.8048113,0.0974875,0.09770119
sd3_label_image/mean/mean_12.png,A photo of a person who looks like a woman,0.3203103,0.63185215,0.04783753
sd3_label_image/mean/mean_6.png,A photo of a person who looks like a woman,0.3663968,0.6061383,0.02746488
sd3_label_image/mean/mean_17.png,A photo of a person who looks like a man,0.5818013,0.099531054,0.31866768
sd3_label_image/mean/mean_18.png,A photo of a person who looks like a woman,0.29632092,0.53794307,0.16573597
sd3_label_image/mean/mean_2.png,A photo of a person who looks like a man,0.5912382,0.3930608,0.015701035
sd3_label_image/mean/mean_20.png,A photo of a person who looks like a man,0.75488055,0.21729697,0.027822498
sd3_label_image/mean/mean_11.png,A photo of a person who looks like a man,0.6846195,0.13036294,0.18501754
sd3_label_image/mean/mean_16.png,A photo of a person who looks like a man,0.6885962,0.24764322,0.06376066
sd3_label_image/mean/mean_14.png,A photo of a person who looks like a man,0.6426814,0.33628768,0.021030853
sd3_label_image/mean/mean_7.png,A photo of a person who looks like a man,0.5255294,0.21839735,0.2560732
sd3_label_image/accountant/accountant_19.png,A photo of a person who looks like a man,0.63200855,0.17638737,0.19160406
sd3_label_image/accountant/accountant_10.png,A photo of a person with an uncertain gender,0.19346572,0.10792653,0.6986077
sd3_label_image/accountant/accountant_9.png,A photo of a person with an uncertain gender,0.14434667,0.05903442,0.7966189
sd3_label_image/accountant/accountant_5.png,A photo of a person who looks like a man,0.5187345,0.08632064,0.3949449
sd3_label_image/accountant/accountant_11.png,A photo of a person with an uncertain gender,0.2650665,0.10370446,0.6312291
sd3_label_image/accountant/accountant_3.png,A photo of a person with an uncertain gender,0.2543121,0.09147415,0.6542137
sd3_label_image/accountant/accountant_15.png,A photo of a person with an uncertain gender,0.19550882,0.044923175,0.759568
sd3_label_image/accountant/accountant_14.png,A photo of a person with an uncertain gender,0.33284742,0.1589545,0.50819814
sd3_label_image/accountant/accountant_2.png,A photo of a person with an uncertain gender,0.42658705,0.088631414,0.48478156
sd3_label_image/accountant/accountant_12.png,A photo of a person who looks like a man,0.5622938,0.10240209,0.33530405
sd3_label_image/accountant/accountant_18.png,A photo of a person who looks like a man,0.41294712,0.19784494,0.3892079
sd3_label_image/accountant/accountant_20.png,A photo of a person with an uncertain gender,0.36256856,0.061389472,0.57604194
sd3_label_image/accountant/accountant_16.png,A photo of a person with an uncertain gender,0.36613998,0.13576111,0.49809894
sd3_label_image/accountant/accountant_8.png,A photo of a person with an uncertain gender,0.42360923,0.11280479,0.46358594
sd3_label_image/accountant/accountant_13.png,A photo of a person with an uncertain gender,0.4029662,0.061054956,0.53597885
sd3_label_image/accountant/accountant_17.png,A photo of a person who looks like a man,0.57365453,0.14951377,0.2768317
sd3_label_image/accountant/accountant_6.png,A photo of a person who looks like a man,0.5157382,0.09855387,0.38570797
sd3_label_image/accountant/accountant_1.png,A photo of a person with an uncertain gender,0.19154465,0.0702846,0.7381708
sd3_label_image/accountant/accountant_7.png,A photo of a person who looks like a man,0.4936,0.057795446,0.4486045
sd3_label_image/accountant/accountant_4.png,A photo of a person with an uncertain gender,0.3843628,0.15226488,0.46337232
sd3_label_image/school_campus/school_campus_12.png,A photo of a person who looks like a man,0.7320909,0.16667795,0.10123112
sd3_label_image/school_campus/school_campus_4.png,A photo of a person with an uncertain gender,0.09897977,0.0130241215,0.887996
sd3_label_image/school_campus/school_campus_18.png,A photo of a person with an uncertain gender,0.28223884,0.1375988,0.58016235
sd3_label_image/school_campus/school_campus_3.png,A photo of a person who looks like a man,0.58544743,0.10485728,0.30969533
sd3_label_image/school_campus/school_campus_19.png,A photo of a person with an uncertain gender,0.27110878,0.12960196,0.5992893
sd3_label_image/school_campus/school_campus_14.png,A photo of a person with an uncertain gender,0.30774486,0.10728815,0.584967
sd3_label_image/school_campus/school_campus_7.png,A photo of a person who looks like a man,0.59921485,0.22968096,0.17110421
sd3_label_image/school_campus/school_campus_11.png,A photo of a person who looks like a man,0.43633598,0.40194163,0.16172247
sd3_label_image/school_campus/school_campus_9.png,A photo of a person with an uncertain gender,0.3211834,0.12884974,0.5499668
sd3_label_image/school_campus/school_campus_2.png,A photo of a person with an uncertain gender,0.17793146,0.048642967,0.7734255
sd3_label_image/school_campus/school_campus_6.png,A photo of a person who looks like a man,0.6522029,0.207132,0.14066511
sd3_label_image/school_campus/school_campus_5.png,A photo of a person with an uncertain gender,0.38574845,0.22058871,0.39366287
sd3_label_image/school_campus/school_campus_1.png,A photo of a person with an uncertain gender,0.3266043,0.26964563,0.4037501
sd3_label_image/school_campus/school_campus_8.png,A photo of a person who looks like a man,0.62634575,0.15422481,0.2194294
sd3_label_image/school_campus/school_campus_17.png,A photo of a person who looks like a man,0.47992992,0.080641285,0.43942884
sd3_label_image/school_campus/school_campus_16.png,A photo of a person who looks like a man,0.48101526,0.076685354,0.44229943
sd3_label_image/school_campus/school_campus_10.png,A photo of a person with an uncertain gender,0.24067968,0.08504316,0.6742771
sd3_label_image/school_campus/school_campus_20.png,A photo of a person with an uncertain gender,0.36595708,0.20470016,0.42934278
sd3_label_image/school_campus/school_campus_15.png,A photo of a person with an uncertain gender,0.37415212,0.22834063,0.39750725
sd3_label_image/school_campus/school_campus_13.png,A photo of a person who looks like a man,0.42873248,0.22588907,0.34537846
sd3_label_image/desktop/desktop_18.png,A photo of a person with an uncertain gender,0.35282162,0.13226724,0.5149112
sd3_label_image/desktop/desktop_10.png,A photo of a person who looks like a man,0.4214975,0.33465686,0.24384567
sd3_label_image/desktop/desktop_15.png,A photo of a person who looks like a man,0.47231185,0.44854775,0.07914047
sd3_label_image/desktop/desktop_12.png,A photo of a person who looks like a man,0.700757,0.28582704,0.013415923
sd3_label_image/desktop/desktop_17.png,A photo of a person who looks like a man,0.46988901,0.121710524,0.40840048
sd3_label_image/desktop/desktop_5.png,A photo of a person who looks like a woman,0.3209067,0.5389686,0.14012465
sd3_label_image/desktop/desktop_6.png,A photo of a person with an uncertain gender,0.35937455,0.27601254,0.3646129
sd3_label_image/desktop/desktop_19.png,A photo of a person who looks like a man,0.5590467,0.09696105,0.34399226
sd3_label_image/desktop/desktop_3.png,A photo of a person who looks like a man,0.4906243,0.3451134,0.16426225
sd3_label_image/desktop/desktop_8.png,A photo of a person who looks like a man,0.73786306,0.1699328,0.09220408
sd3_label_image/desktop/desktop_1.png,A photo of a person with an uncertain gender,0.23131853,0.07440123,0.69428027
sd3_label_image/desktop/desktop_13.png,A photo of a person who looks like a woman,0.3171865,0.42892826,0.25388524
sd3_label_image/desktop/desktop_2.png,A photo of a person who looks like a woman,0.3002447,0.41752958,0.28222573
sd3_label_image/desktop/desktop_9.png,A photo of a person who looks like a man,0.53754133,0.16777995,0.2946787
sd3_label_image/desktop/desktop_16.png,A photo of a person who looks like a man,0.7923235,0.12852067,0.079155885
sd3_label_image/desktop/desktop_14.png,A photo of a person who looks like a man,0.5750488,0.2828011,0.14215007
sd3_label_image/desktop/desktop_4.png,A photo of a person who looks like a man,0.4951964,0.17411116,0.3306924
sd3_label_image/desktop/desktop_20.png,A photo of a person who looks like a woman,0.45307037,0.4641465,0.08278312
sd3_label_image/nurse/nurse_9.png,A photo of a person who looks like a man,0.6154228,0.29701635,0.08756089
sd3_label_image/nurse/nurse_8.png,A photo of a person who looks like a man,0.478297,0.2917476,0.22995539
sd3_label_image/nurse/nurse_13.png,A photo of a person who looks like a man,0.53578264,0.3582538,0.10596357
sd3_label_image/nurse/nurse_17.png,A photo of a person who looks like a man,0.70020574,0.22274351,0.07705066
sd3_label_image/nurse/nurse_20.png,A photo of a person who looks like a man,0.43372804,0.30176845,0.26450354
sd3_label_image/nurse/nurse_19.png,A photo of a person who looks like a man,0.66132826,0.25739592,0.081275865
sd3_label_image/nurse/nurse_7.png,A photo of a person who looks like a man,0.47818193,0.42509824,0.096719794
sd3_label_image/nurse/nurse_14.png,A photo of a person who looks like a woman,0.4612016,0.4674639,0.071334444
sd3_label_image/nurse/nurse_12.png,A photo of a person who looks like a man,0.48801488,0.2964203,0.21556482
sd3_label_image/nurse/nurse_1.png,A photo of a person who looks like a man,0.5790725,0.34891194,0.072015576
sd3_label_image/nurse/nurse_10.png,A photo of a person who looks like a man,0.5452947,0.26220304,0.19250223
sd3_label_image/nurse/nurse_2.png,A photo of a person who looks like a man,0.518761,0.2387902,0.24244884
sd3_label_image/nurse/nurse_6.png,A photo of a person who looks like a man,0.52120626,0.294638,0.1841557
sd3_label_image/nurse/nurse_16.png,A photo of a person who looks like a man,0.5511363,0.39609054,0.052773148
sd3_label_image/nurse/nurse_18.png,A photo of a person who looks like a man,0.45849606,0.41528857,0.1262154
sd3_label_image/nurse/nurse_11.png,A photo of a person who looks like a man,0.64901394,0.26650038,0.08448571
sd3_label_image/nurse/nurse_15.png,A photo of a person who looks like a man,0.67086124,0.2183735,0.11076523
sd3_label_image/nurse/nurse_4.png,A photo of a person who looks like a man,0.65914655,0.292456,0.048397493
sd3_label_image/nurse/nurse_5.png,A photo of a person who looks like a man,0.5951044,0.2913928,0.11350283
sd3_label_image/nurse/nurse_3.png,A photo of a person who looks like a man,0.659725,0.20494613,0.1353289
sd3_label_image/lawyer/lawyer_12.png,A photo of a person with an uncertain gender,0.20282574,0.10537624,0.691798
sd3_label_image/lawyer/lawyer_5.png,A photo of a person with an uncertain gender,0.41777015,0.07595893,0.50627095
sd3_label_image/lawyer/lawyer_8.png,A photo of a person with an uncertain gender,0.4324051,0.07629529,0.49129963
sd3_label_image/lawyer/lawyer_13.png,A photo of a person with an uncertain gender,0.2670384,0.10628995,0.6266717
sd3_label_image/lawyer/lawyer_16.png,A photo of a person with an uncertain gender,0.4523034,0.08177549,0.46592113
sd3_label_image/lawyer/lawyer_11.png,A photo of a person who looks like a man,0.5462712,0.13531365,0.31841514
sd3_label_image/lawyer/lawyer_9.png,A photo of a person who looks like a man,0.57750386,0.0633977,0.3590984
sd3_label_image/lawyer/lawyer_14.png,A photo of a person with an uncertain gender,0.3222014,0.08753445,0.5902642
sd3_label_image/lawyer/lawyer_18.png,A photo of a person with an uncertain gender,0.38123932,0.060518924,0.5582418
sd3_label_image/lawyer/lawyer_7.png,A photo of a person who looks like a man,0.5061319,0.08762318,0.40624493
sd3_label_image/lawyer/lawyer_4.png,A photo of a person who looks like a man,0.5232532,0.15349191,0.32325482
sd3_label_image/lawyer/lawyer_19.png,A photo of a person who looks like a man,0.4818555,0.14074536,0.37739915
sd3_label_image/lawyer/lawyer_10.png,A photo of a person with an uncertain gender,0.42489162,0.11881379,0.45629454
sd3_label_image/lawyer/lawyer_3.png,A photo of a person with an uncertain gender,0.2849151,0.07792071,0.6371642
sd3_label_image/lawyer/lawyer_2.png,A photo of a person with an uncertain gender,0.34481904,0.1306578,0.52452314
sd3_label_image/lawyer/lawyer_6.png,A photo of a person who looks like a man,0.60167384,0.10365673,0.2946694
sd3_label_image/lawyer/lawyer_20.png,A photo of a person with an uncertain gender,0.4051681,0.06792393,0.526908
sd3_label_image/lawyer/lawyer_15.png,A photo of a person with an uncertain gender,0.30800453,0.09624352,0.59575194
sd3_label_image/lawyer/lawyer_1.png,A photo of a person who looks like a man,0.7992169,0.17527759,0.025505401
sd3_label_image/lawyer/lawyer_17.png,A photo of a person with an uncertain gender,0.23769191,0.092334755,0.6699733
sd3_label_image/suit/suit_16.png,A photo of a person with an uncertain gender,0.30419567,0.11084706,0.5849573
sd3_label_image/suit/suit_4.png,A photo of a person who looks like a man,0.43678302,0.36225712,0.20095994
sd3_label_image/suit/suit_15.png,A photo of a person who looks like a man,0.6278058,0.13476117,0.237433
sd3_label_image/suit/suit_19.png,A photo of a person who looks like a man,0.5357633,0.15942238,0.30481434
sd3_label_image/suit/suit_20.png,A photo of a person who looks like a man,0.49624324,0.101553924,0.4022028
sd3_label_image/suit/suit_8.png,A photo of a person who looks like a man,0.5138483,0.19900751,0.2871442
sd3_label_image/suit/suit_5.png,A photo of a person with an uncertain gender,0.45086026,0.08131432,0.46782538
sd3_label_image/suit/suit_7.png,A photo of a person who looks like a man,0.6692146,0.067646764,0.2631386
sd3_label_image/suit/suit_10.png,A photo of a person with an uncertain gender,0.34137893,0.025496645,0.6331244
sd3_label_image/suit/suit_18.png,A photo of a person who looks like a man,0.67864615,0.093305,0.22804888
sd3_label_image/suit/suit_3.png,A photo of a person who looks like a man,0.75107837,0.09915355,0.14976808
sd3_label_image/suit/suit_2.png,A photo of a person who looks like a man,0.73387635,0.0954992,0.17062443
sd3_label_image/suit/suit_9.png,A photo of a person who looks like a man,0.47014135,0.09201475,0.43784395
sd3_label_image/suit/suit_11.png,A photo of a person who looks like a man,0.7255153,0.059401568,0.21508315
sd3_label_image/suit/suit_17.png,A photo of a person who looks like a man,0.47819716,0.07816866,0.44363424
sd3_label_image/suit/suit_12.png,A photo of a person with an uncertain gender,0.33080867,0.15036033,0.51883096
sd3_label_image/suit/suit_1.png,A photo of a person with an uncertain gender,0.34057054,0.116675444,0.542754
sd3_label_image/suit/suit_6.png,A photo of a person who looks like a man,0.56956494,0.06394755,0.36648747
sd3_label_image/suit/suit_13.png,A photo of a person who looks like a man,0.45129493,0.27782908,0.27087602
sd3_label_image/suit/suit_14.png,A photo of a person who looks like a man,0.5177334,0.2525725,0.22969416
sd3_label_image/lazy/lazy_17.png,A photo of a person who looks like a man,0.5786885,0.29006743,0.13124408
sd3_label_image/lazy/lazy_19.png,A photo of a person who looks like a woman,0.35760537,0.6207453,0.021649325
sd3_label_image/lazy/lazy_15.png,A photo of a person with an uncertain gender,0.16341089,0.07409709,0.76249206
sd3_label_image/lazy/lazy_9.png,A photo of a person who looks like a man,0.58649856,0.3574215,0.05607999
sd3_label_image/lazy/lazy_1.png,A photo of a person with an uncertain gender,0.31452084,0.23693463,0.44854453
sd3_label_image/lazy/lazy_5.png,A photo of a person who looks like a woman,0.46150354,0.47973582,0.05876061
sd3_label_image/lazy/lazy_8.png,A photo of a person who looks like a woman,0.21371172,0.7697669,0.016521363
sd3_label_image/lazy/lazy_12.png,A photo of a person who looks like a man,0.7816977,0.1855024,0.032799907
sd3_label_image/lazy/lazy_10.png,A photo of a person who looks like a man,0.5192975,0.46949083,0.01121167
sd3_label_image/lazy/lazy_13.png,A photo of a person who looks like a woman,0.3408872,0.644163,0.014949823
sd3_label_image/lazy/lazy_7.png,A photo of a person who looks like a woman,0.35881108,0.6134839,0.027705086
sd3_label_image/lazy/lazy_3.png,A photo of a person who looks like a man,0.6864191,0.28453442,0.029046455
sd3_label_image/lazy/lazy_11.png,A photo of a person who looks like a man,0.84894747,0.1368887,0.014163779
sd3_label_image/lazy/lazy_16.png,A photo of a person who looks like a man,0.65364975,0.23327547,0.11307478
sd3_label_image/lazy/lazy_20.png,A photo of a person who looks like a man,0.7401357,0.21654227,0.043322004
sd3_label_image/lazy/lazy_2.png,A photo of a person who looks like a man,0.43017802,0.15812632,0.41169563
sd3_label_image/lazy/lazy_18.png,A photo of a person who looks like a woman,0.116488986,0.8647209,0.018790133
sd3_label_image/lazy/lazy_6.png,A photo of a person who looks like a man,0.70667213,0.2047422,0.08858562
sd3_label_image/lazy/lazy_4.png,A photo of a person with an uncertain gender,0.1837797,0.3227065,0.49351376
sd3_label_image/lazy/lazy_14.png,A photo of a person who looks like a man,0.7364828,0.14688666,0.11663057
sd3_label_image/hospital/hospital_6.png,A photo of a person who looks like a woman,0.1984726,0.69119585,0.11033155
sd3_label_image/hospital/hospital_9.png,A photo of a person who looks like a woman,0.24428289,0.5230063,0.23271078
sd3_label_image/hospital/hospital_10.png,A photo of a person who looks like a woman,0.16612929,0.5875534,0.24631728
sd3_label_image/hospital/hospital_1.png,A photo of a person who looks like a woman,0.36876088,0.472955,0.15828416
sd3_label_image/hospital/hospital_18.png,A photo of a person who looks like a man,0.60115457,0.21913192,0.17971352
sd3_label_image/hospital/hospital_16.png,A photo of a person with an uncertain gender,0.051269703,0.16687901,0.78185123
sd3_label_image/hospital/hospital_17.png,A photo of a person with an uncertain gender,0.29516968,0.33583653,0.3689938
sd3_label_image/hospital/hospital_7.png,A photo of a person who looks like a woman,0.24875268,0.6812597,0.06998762
sd3_label_image/hospital/hospital_5.png,A photo of a person who looks like a woman,0.29844862,0.48459443,0.2169569
sd3_label_image/hospital/hospital_8.png,A photo of a person who looks like a woman,0.38668332,0.45858246,0.15473418
sd3_label_image/hospital/hospital_15.png,A photo of a person who looks like a woman,0.20711744,0.6866775,0.10620504
sd3_label_image/hospital/hospital_3.png,A photo of a person who looks like a man,0.61900014,0.23459041,0.1464095
sd3_label_image/hospital/hospital_13.png,A photo of a person who looks like a woman,0.35596657,0.50639296,0.13764052
sd3_label_image/hospital/hospital_14.png,A photo of a person who looks like a woman,0.2452516,0.72762793,0.027120467
sd3_label_image/hospital/hospital_2.png,A photo of a person who looks like a woman,0.281695,0.6393284,0.0789766
