face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/grumpy_18_face0.png,Latino_Hispanic,White,Male,30-39,"[3.6119705e-01 2.0197291e-04 6.2408245e-01 1.9438711e-03 3.6682943e-03
 1.9661547e-03 6.9401376e-03]",[9.0252465e-01 3.0728112e-04 7.7044576e-02 2.0123504e-02],[9.9999964e-01 3.3578957e-07],"[1.7011348e-07 2.3704265e-06 2.1589082e-03 2.6004714e-01 6.8098670e-01
 5.6103744e-02 6.9723622e-04 3.6640358e-06 2.0266844e-08]"
detected_faces/cleaner_10_face0.png,White,White,Male,30-39,"[9.9746054e-01 2.2719069e-05 3.8126946e-04 1.8065137e-05 5.5109336e-05
 8.9044470e-06 2.0534648e-03]",[9.9812359e-01 9.8932360e-04 6.9124659e-04 1.9580968e-04],[9.9999577e-01 4.2185206e-06],"[5.3790762e-07 3.2483742e-05 3.3553981e-03 2.3058870e-01 6.8989670e-01
 7.4938662e-02 1.1788754e-03 8.3904033e-06 1.7174436e-07]"
detected_faces/thinking_3_face0.png,East Asian,Asian,Male,20-29,"[0.03777967 0.00758858 0.0819394  0.57499707 0.2622366  0.01277316
 0.02268539]",[0.01393976 0.00593359 0.9732275  0.00689915],[0.99772817 0.00227181],"[3.8442322e-05 6.6238112e-04 7.1286105e-02 3.5492906e-01 2.9284152e-01
 1.7556620e-01 6.6286474e-02 3.2261949e-02 6.1278357e-03]"
detected_faces/dishonest_13_face0.png,East Asian,Asian,Female,20-29,"[1.0539214e-04 1.2513207e-06 2.1821774e-04 9.3684703e-01 6.2775075e-02
 4.8050562e-05 4.8857996e-06]",[1.8843282e-04 3.2058576e-06 9.9950498e-01 3.0341832e-04],[0.00238209 0.99761796],"[2.4863030e-07 7.6041068e-04 3.5756773e-01 6.2287903e-01 1.8550705e-02
 2.4060796e-04 1.2711469e-06 1.4715161e-07 4.5063824e-09]"
detected_faces/generous_1_face0.png,White,White,Male,10-19,"[0.4354548  0.00081964 0.35050392 0.00145074 0.01230605 0.03151125
 0.16795363]",[9.6740955e-01 1.4870882e-04 2.5339156e-02 7.1025733e-03],[0.9971289  0.00287112],"[4.6459292e-05 4.7927764e-01 5.1730156e-01 3.1692837e-03 1.7663807e-04
 2.7520142e-05 8.3165907e-07 9.9338031e-08 4.5247881e-09]"
detected_faces/programmer_19_face0.png,Indian,Indian,Male,20-29,"[1.1317389e-02 4.8466489e-05 1.5707967e-01 2.9421903e-04 1.4812991e-03
 7.7022469e-01 5.9554305e-02]",[1.7121289e-02 7.0887152e-05 4.4769915e-03 9.7833079e-01],[9.9999970e-01 2.7858877e-07],"[9.9014684e-08 2.2472843e-05 1.1533772e-02 8.3669925e-01 1.5008157e-01
 1.6593292e-03 3.4180046e-06 7.1990080e-08 6.5942085e-10]"
detected_faces/real_estate_agent_1_face0.png,Middle Eastern,White,Male,30-39,"[1.5623586e-01 5.0333340e-04 3.1949738e-01 1.8636756e-04 4.4108630e-04
 4.1065276e-02 4.8207071e-01]",[9.3448782e-01 4.0324673e-04 4.4215261e-03 6.0687359e-02],[9.9999833e-01 1.6992765e-06],"[7.1046162e-07 9.0246440e-06 3.3766346e-04 1.4745237e-01 7.8306228e-01
 6.8879977e-02 2.5714250e-04 7.8328287e-07 7.2155668e-09]"
detected_faces/eye_glasses_18_face0.png,Indian,Indian,Male,20-29,"[0.02643455 0.00038463 0.21125048 0.13215257 0.21876185 0.36878076
 0.04223513]",[2.9795256e-02 1.1324883e-04 8.9328200e-02 8.8076329e-01],[9.9999684e-01 3.1315365e-06],"[4.3236607e-08 5.5030573e-06 1.4251732e-02 9.0099007e-01 8.4276155e-02
 4.7546861e-04 1.0165435e-06 3.9695252e-08 5.3260801e-10]"
detected_faces/accountant_20_face0.png,Indian,Indian,Male,20-29,"[3.3476127e-03 3.0701540e-03 2.4743792e-02 3.1395801e-04 1.6251621e-03
 9.3683624e-01 3.0063123e-02]",[0.0073383  0.00496914 0.00433723 0.9833553 ],[9.9999279e-01 7.2858556e-06],"[2.9930090e-06 1.6838459e-04 8.7509910e-03 6.7809212e-01 3.0523041e-01
 7.7234590e-03 3.1086955e-05 5.7477394e-07 9.7706616e-09]"
detected_faces/programmer_6_face0.png,White,White,Male,20-29,"[9.6031880e-01 1.3106354e-06 4.2905025e-03 5.8474798e-05 5.5797536e-05
 2.2657328e-04 3.5048489e-02]",[9.9838728e-01 8.8288098e-06 7.5891112e-05 1.5281149e-03],[9.9998790e-01 1.2137216e-05],"[1.78807895e-07 6.05094328e-06 2.08108453e-03 6.14359200e-01
 3.77924472e-01 5.61744906e-03 1.14008135e-05 7.89710128e-08
 1.82694504e-09]"
detected_faces/artist_1_face0.png,White,White,Female,10-19,"[9.9517936e-01 2.0387429e-07 6.8799092e-04 2.2481820e-05 9.3007420e-06
 6.2592303e-06 4.0944307e-03]",[9.9933267e-01 2.9316107e-06 5.6673540e-04 9.7632939e-05],[0.03085492 0.96914506],"[1.9534464e-06 3.5279407e-03 6.1407292e-01 3.7109417e-01 1.1151102e-02
 1.5155750e-04 3.1740680e-07 1.0493235e-08 1.1373957e-09]"
detected_faces/rich_3_face0.png,Latino_Hispanic,White,Female,20-29,"[0.2374203  0.00077284 0.6961896  0.0055979  0.00817325 0.01014478
 0.04170126]",[0.883443   0.00378442 0.07248079 0.04029179],[2.6341204e-06 9.9999732e-01],"[3.7669032e-09 2.7179520e-04 4.7092032e-01 5.1252502e-01 1.6188029e-02
 9.4754672e-05 5.5604612e-08 1.1031026e-09 3.4154943e-11]"
detected_faces/kind_15_face0.png,White,White,Female,20-29,"[6.6493708e-01 3.6424963e-06 2.8753141e-02 3.0731887e-04 2.7613190e-04
 1.0233690e-03 3.0469921e-01]",[9.8604077e-01 2.2395141e-05 1.0031186e-02 3.9056246e-03],[0.00129123 0.9987088 ],"[3.5116322e-08 2.7624908e-05 8.4975407e-02 7.5195712e-01 1.5682781e-01
 6.1528129e-03 5.7427555e-05 1.6895967e-06 8.3771340e-08]"
detected_faces/fighting_2_face0.png,Black,Black,Male,20-29,"[1.9293150e-06 9.9976009e-01 1.0990014e-04 2.1402722e-07 1.3429228e-05
 1.0907306e-04 5.3568169e-06]",[9.481561e-07 9.999896e-01 1.961071e-06 7.465401e-06],[9.9999779e-01 2.2076629e-06],"[6.7170793e-09 6.9533480e-06 9.0036720e-02 8.9306116e-01 1.6751297e-02
 1.4346706e-04 4.4359015e-07 7.8272588e-09 2.8776800e-10]"
detected_faces/grumpy_12_face0.png,Middle Eastern,White,Male,30-39,"[1.1256835e-01 2.0018675e-04 4.6930373e-02 2.0525689e-04 7.0702110e-04
 7.5746953e-02 7.6364189e-01]",[8.1040537e-01 7.9980753e-05 6.7726366e-04 1.8883738e-01],[0.9977167  0.00228323],"[2.5813977e-06 1.1834263e-05 6.2224420e-04 6.9838218e-02 6.5819019e-01
 2.6436278e-01 6.8600732e-03 1.0797269e-04 4.1503527e-06]"
detected_faces/determined_8_face0.png,Indian,Indian,Female,60-69,"[2.8779483e-04 1.3474677e-02 9.9056929e-02 2.0160670e-03 4.3883309e-02
 8.4092522e-01 3.5594258e-04]",[0.00140892 0.0257828  0.10651453 0.8662937 ],[1.8102163e-04 9.9981904e-01],"[7.2513780e-05 1.2730582e-03 8.4923739e-03 1.0188261e-02 7.5407967e-02
 1.9726795e-01 2.0865873e-01 4.1392192e-01 8.4717214e-02]"
detected_faces/bossy_6_face0.png,White,White,Female,30-39,"[7.2093135e-01 3.3566332e-05 3.5021856e-02 5.4854740e-05 9.3153496e-05
 2.7392940e-03 2.4112588e-01]",[9.9402374e-01 3.6635305e-05 8.2765555e-04 5.1120468e-03],[8.1969448e-04 9.9918026e-01],"[4.0591149e-07 7.3081110e-06 1.0750616e-03 1.2040837e-01 5.0470048e-01
 3.4376669e-01 2.9084673e-02 9.3360536e-04 2.3351757e-05]"
detected_faces/real_estate_agent_9_face0.png,White,White,Male,40-49,"[9.2083400e-01 4.3640587e-02 2.1803003e-02 1.0083572e-03 1.7784128e-03
 3.4353859e-04 1.0592072e-02]",[9.8454058e-01 1.2317705e-02 2.5481221e-03 5.9367152e-04],[9.9999934e-01 6.6152944e-07],"[2.8102129e-05 3.9475381e-05 7.2342349e-04 1.2155767e-02 1.9489303e-01
 5.0840992e-01 2.7044994e-01 1.3022453e-02 2.7784664e-04]"
detected_faces/cruel_5_face0.png,Latino_Hispanic,White,Female,20-29,"[4.39964741e-01 6.80464145e-05 4.72170889e-01 1.54197542e-02
 1.29135195e-02 7.37486966e-03 5.20880707e-02]",[8.5767007e-01 5.7236884e-05 1.3233958e-01 9.9331010e-03],[0.14962067 0.85037935],"[2.0452288e-07 7.3163363e-05 1.6024971e-01 7.5781822e-01 7.9213060e-02
 2.6130527e-03 2.9621870e-05 2.8935322e-06 9.3847405e-08]"
detected_faces/psychologist_15_face0.png,East Asian,Asian,Male,20-29,"[1.3359912e-01 2.7178357e-05 9.7494930e-02 5.1918918e-01 1.1183256e-01
 1.2329574e-02 1.2552755e-01]",[3.3025882e-01 1.3623215e-04 6.4369678e-01 2.5908126e-02],[9.9999899e-01 1.0511939e-06],"[4.4394997e-06 1.5946124e-04 1.2094428e-02 6.0563475e-01 3.7472689e-01
 7.3351688e-03 4.3707492e-05 1.1665421e-06 1.0644201e-08]"
detected_faces/laughing_16_face0.png,Latino_Hispanic,White,Male,40-49,"[0.12600037 0.00623805 0.8027383  0.00081797 0.0026138  0.04113758
 0.02045389]",[0.72026783 0.03367819 0.01165557 0.23439838],[9.9993986e-01 6.0070419e-05],"[2.4176111e-06 3.3030426e-06 7.7065517e-05 4.4520115e-03 1.6991842e-01
 6.4586651e-01 1.7587876e-01 3.7670315e-03 3.4439559e-05]"
detected_faces/lazy_1_face0.png,White,White,Male,40-49,"[5.0799102e-01 4.9296805e-06 2.9518530e-02 2.5772823e-03 1.7459953e-03
 1.1871324e-04 4.5804358e-01]",[9.7059053e-01 4.5543929e-05 2.8457854e-02 9.0613239e-04],[0.9960728  0.00392717],"[2.0991577e-06 4.4777630e-06 1.0870559e-03 6.7788981e-02 3.5532618e-01
 4.7974256e-01 8.9280717e-02 6.5908548e-03 1.7702021e-04]"
detected_faces/sitting_20_face0.png,White,White,Male,20-29,"[7.88357556e-01 3.37232705e-05 2.88637485e-02 1.14458126e-04
 1.29733147e-04 5.72541123e-03 1.76775515e-01]",[9.9250883e-01 4.3720454e-05 1.4021277e-04 7.3071378e-03],[9.9999934e-01 6.3956747e-07],"[5.4842012e-08 3.4739680e-06 3.8637273e-04 5.5915284e-01 4.3837920e-01
 2.0770803e-03 9.9840202e-07 3.6045948e-09 4.7270608e-11]"
detected_faces/kind_4_face0.png,Indian,Indian,Male,20-29,"[2.0320914e-03 5.4381124e-04 4.3298200e-02 4.8755825e-05 7.3287636e-04
 9.4174415e-01 1.1600168e-02]",[1.6690863e-03 3.2903434e-04 1.0912960e-03 9.9691057e-01],[9.9999875e-01 1.3158527e-06],"[2.0133539e-08 3.1489517e-06 2.9526984e-03 8.6262858e-01 1.3385287e-01
 5.6220923e-04 4.2547677e-07 7.3671731e-09 9.6337736e-11]"
detected_faces/sitting_19_face0.png,White,White,Male,20-29,"[9.9402261e-01 4.5334896e-06 2.4121797e-03 1.3187007e-04 7.2895382e-05
 8.4522326e-06 3.3475482e-03]",[9.9905771e-01 2.1887177e-05 8.4595184e-04 7.4385549e-05],[1.000000e+00 2.930606e-08],"[1.0803471e-09 7.1221848e-07 4.4682987e-02 9.4267964e-01 1.2614719e-02
 2.1864818e-05 4.3393385e-08 6.4144845e-10 7.3248022e-12]"
detected_faces/chef_3_face0.png,White,White,Male,30-39,"[0.36693907 0.00061974 0.2546439  0.0004082  0.00074656 0.0200899
 0.35655263]",[0.9761125  0.00314812 0.00721038 0.01352905],[1.000000e+00 5.464994e-08],"[4.4697854e-06 4.4617700e-05 4.1038105e-03 1.8895085e-01 6.6196012e-01
 1.3998829e-01 4.8952065e-03 5.2250027e-05 3.6311155e-07]"
detected_faces/lazy_16_face0.png,White,White,Male,30-39,"[4.4841319e-01 4.4284243e-04 3.1774423e-01 1.6902712e-03 1.9570275e-03
 2.8371537e-02 2.0138094e-01]",[9.7939271e-01 1.7093694e-04 6.9972812e-03 1.3439082e-02],[0.99891704 0.00108292],"[6.6346688e-06 5.1701682e-05 1.9135515e-03 4.5445454e-01 5.2242082e-01
 2.1052822e-02 9.7004478e-05 2.8067741e-06 6.6688955e-08]"
detected_faces/politician_7_face0.png,White,White,Male,50-59,"[0.8646207  0.00114485 0.0308569  0.01316415 0.05176825 0.00566817
 0.03277702]",[9.9407798e-01 4.9276474e-05 3.7291644e-03 2.1436305e-03],[9.9998957e-01 1.0427936e-05],"[1.9228859e-05 1.5338019e-05 8.8016786e-05 6.0260460e-05 9.7622786e-04
 2.7006352e-02 5.1484919e-01 4.3627077e-01 2.0714605e-02]"
detected_faces/mall_12_face0.png,White,White,Female,3-9,"[9.9758619e-01 5.7258035e-08 1.5011581e-04 1.7387590e-03 1.6185969e-04
 6.5696008e-07 3.6229740e-04]",[9.9477345e-01 4.6964087e-06 5.1446380e-03 7.7247292e-05],[6.397771e-04 9.993602e-01],"[7.1145515e-03 7.7265370e-01 1.5763682e-01 5.8170967e-02 3.9011426e-03
 5.1104801e-04 1.1343976e-05 2.8478405e-07 8.3899160e-08]"
detected_faces/generous_9_face0.png,Latino_Hispanic,White,Male,20-29,"[0.23542571 0.00460686 0.47963646 0.06221981 0.06824293 0.00233747
 0.14753085]",[0.95808595 0.00772407 0.03127333 0.00291661],[0.9943915  0.00560846],"[1.2781624e-06 2.5445875e-03 3.2438609e-01 6.2585908e-01 4.6058930e-02
 1.1280025e-03 2.1329826e-05 5.9711766e-07 2.4193506e-08]"
detected_faces/stubborn_11_face0.png,Latino_Hispanic,Asian,Male,30-39,"[1.6687708e-01 9.0469148e-05 4.8346865e-01 1.2341322e-01 8.1137978e-02
 2.2380657e-03 1.4277463e-01]",[3.6575904e-01 3.2976885e-05 6.3243258e-01 1.7754296e-03],[9.9998599e-01 1.4006797e-05],"[1.4536775e-07 3.9825413e-06 1.5294406e-03 4.1706383e-01 5.5680943e-01
 2.4420399e-02 1.6914571e-04 3.5881515e-06 4.0097934e-08]"
detected_faces/lawyer_2_face0.png,Middle Eastern,White,Male,20-29,"[6.5487340e-02 2.2193030e-05 1.5129621e-01 1.7196262e-03 2.3072436e-03
 5.4808188e-02 7.2435915e-01]",[9.0982968e-01 1.9405798e-04 2.2499068e-03 8.7726355e-02],[9.9999952e-01 5.0284825e-07],"[1.7923530e-06 2.1414060e-04 2.9237771e-02 6.5287566e-01 3.0823830e-01
 9.3972338e-03 3.4475393e-05 5.7846864e-07 3.8820733e-09]"
detected_faces/cup_4_face0.png,White,White,Female,20-29,"[5.0017858e-01 9.6429358e-05 1.7066117e-01 3.8024269e-03 3.2410193e-03
 1.4231565e-02 3.0778885e-01]",[0.8130844  0.00161141 0.02880219 0.15650204],[0.06237749 0.93762255],"[9.0454841e-07 1.5566769e-04 4.8818953e-02 7.7675670e-01 1.6976768e-01
 4.4268309e-03 6.9397342e-05 3.6029573e-06 2.0324109e-07]"
detected_faces/rich_16_face0.png,Black,Black,Male,30-39,"[2.4783041e-04 9.0989631e-01 5.1923716e-03 6.9874818e-06 1.0730936e-04
 8.3646528e-02 9.0263697e-04]",[2.6515116e-05 9.9899530e-01 6.7943542e-06 9.7136968e-04],[9.9997199e-01 2.8010381e-05],"[2.28494727e-07 2.99371095e-06 7.28964340e-04 2.83439517e-01
 6.40294075e-01 7.29637146e-02 2.55582016e-03 1.43911175e-05
 2.86387348e-07]"
detected_faces/astronomer_11_face0.png,White,White,Male,30-39,"[9.9922293e-01 4.7912221e-07 1.5948896e-04 3.2838484e-06 3.3558811e-06
 1.9841838e-05 5.9058797e-04]",[9.9975872e-01 2.6099427e-05 2.1900809e-05 1.9322638e-04],[9.9998522e-01 1.4771226e-05],"[1.2874452e-07 3.2697383e-06 6.6186918e-04 3.7281772e-01 5.9877706e-01
 2.7508333e-02 2.2981223e-04 1.7457289e-06 6.8453659e-08]"
detected_faces/earphone_14_face0.png,White,White,Male,20-29,"[9.1711485e-01 1.5148424e-04 5.3969502e-02 1.2171440e-04 2.1287962e-04
 8.3698120e-05 2.8345797e-02]",[9.9958533e-01 1.3862907e-04 8.2372477e-05 1.9360363e-04],[9.9999964e-01 3.4215520e-07],"[4.3770032e-09 1.0656579e-05 2.0950875e-01 7.8459501e-01 5.8745127e-03
 1.0984905e-05 1.9390733e-08 2.4204275e-10 3.5037049e-12]"
detected_faces/museum_17_face0.png,White,White,Male,60-69,"[9.3266934e-01 2.2144472e-06 2.4568979e-04 5.1427436e-05 2.8664695e-05
 2.3128563e-05 6.6979505e-02]",[9.9984097e-01 7.9438865e-07 1.3417713e-04 2.4112496e-05],[0.99848294 0.00151707],"[6.9489961e-06 1.6399750e-05 1.7983779e-04 1.8743012e-04 8.2086789e-04
 1.2477442e-02 2.7395588e-01 5.8085662e-01 1.3149856e-01]"
detected_faces/hospital_15_face1.png,White,White,Male,50-59,"[0.4078446  0.00735953 0.07156552 0.2757459  0.11829531 0.00623846
 0.11295071]",[0.9515966  0.00716629 0.03950874 0.00172838],[9.9988061e-01 1.1937446e-04],"[0.00044274 0.00534315 0.02067561 0.06231054 0.17115895 0.25926515
 0.34883827 0.12546147 0.00650402]"
detected_faces/museum_8_face0.png,White,White,Male,50-59,"[9.9863571e-01 1.6269917e-06 1.1061340e-04 1.0963359e-05 7.5099274e-06
 1.0627602e-05 1.2229945e-03]",[9.9967510e-01 5.0285244e-06 1.5903686e-04 1.6089060e-04],[0.99898285 0.00101714],"[6.0150414e-06 8.3111490e-06 1.7539342e-04 1.0167138e-03 5.5533657e-03
 7.0223428e-02 5.9668893e-01 3.0134121e-01 2.4986614e-02]"
detected_faces/grumpy_16_face0.png,White,White,Male,30-39,"[9.50985909e-01 1.27531985e-05 4.37014773e-02 7.58184706e-06
 2.56795684e-05 3.23487417e-04 4.94313613e-03]",[9.9995285e-01 1.4959709e-06 2.5272072e-06 4.3148211e-05],[9.9986821e-01 1.3176836e-04],"[4.7296763e-07 6.2509562e-06 4.2486540e-03 1.7549464e-01 5.2241063e-01
 2.7970302e-01 1.8027393e-02 1.0787482e-04 1.0577319e-06]"
detected_faces/mall_3_face0.png,East Asian,Asian,Male,20-29,"[1.7929694e-02 3.6008538e-07 2.9140080e-03 9.0415424e-01 7.4101441e-02
 1.0764083e-04 7.9256145e-04]",[2.0811107e-02 1.0145217e-05 9.7847992e-01 6.9884543e-04],[9.9999970e-01 3.4314812e-07],"[9.2423272e-07 5.1796908e-04 1.4085108e-01 7.8028423e-01 7.7865899e-02
 4.7691219e-04 2.8171703e-06 1.4598444e-07 8.0337592e-10]"
detected_faces/grumpy_10_face0.png,Latino_Hispanic,Indian,Male,40-49,"[2.7615376e-02 7.4541447e-04 7.6305258e-01 7.5608952e-04 7.3692957e-03
 1.7492773e-01 2.5533549e-02]",[0.09909627 0.00365706 0.06766284 0.82958376],[9.9927777e-01 7.2226586e-04],"[9.9026004e-04 3.6058172e-03 1.1843962e-02 9.0346262e-03 1.5352158e-01
 5.4849547e-01 2.6567325e-01 6.7853639e-03 4.9675033e-05]"
detected_faces/bossy_5_face0.png,White,White,Female,20-29,"[7.7472246e-01 4.9009982e-06 8.9092016e-02 5.0192745e-04 6.3023745e-04
 3.6257566e-03 1.3142270e-01]",[9.9596524e-01 3.1016862e-05 7.5346377e-04 3.2503402e-03],[6.0392699e-07 9.9999934e-01],"[1.4430506e-09 1.0614030e-04 2.4201797e-01 7.3407912e-01 2.3569332e-02
 2.2722858e-04 1.5584718e-07 4.1793458e-09 1.7981562e-10]"
detected_faces/gym_20_face0.png,White,White,Male,20-29,"[7.8027588e-01 3.8460401e-04 2.1122836e-02 2.9769508e-05 8.2633116e-05
 2.5025700e-04 1.9785395e-01]",[9.9888384e-01 7.3841831e-04 1.4821552e-04 2.2957820e-04],[9.9999589e-01 4.1340013e-06],"[2.5338593e-07 7.5757748e-06 4.2840117e-03 6.8528980e-01 3.0576876e-01
 4.6245987e-03 2.4482530e-05 5.2548472e-07 1.0510732e-08]"
detected_faces/grumpy_15_face0.png,White,White,Male,30-39,"[9.6113497e-01 3.7052807e-05 8.7404046e-03 3.7556667e-05 1.1620234e-04
 5.0158083e-04 2.9432198e-02]",[9.9906826e-01 1.0516589e-05 3.5358279e-04 5.6763273e-04],[9.9964291e-01 3.5705784e-04],"[1.0219734e-05 1.2074327e-04 3.5466210e-03 6.1544109e-02 4.6303818e-01
 4.5108426e-01 2.0361295e-02 2.8823776e-04 6.3413186e-06]"
detected_faces/designer_10_face0.png,Indian,Indian,Male,20-29,"[2.2764665e-03 1.5903406e-02 2.8952411e-01 5.6051527e-04 1.8530546e-02
 5.8094549e-01 9.2259489e-02]",[0.01919148 0.01641923 0.2695543  0.694835  ],[9.9999982e-01 1.6358246e-07],"[2.2475045e-07 7.8702047e-05 2.5490267e-02 8.7286782e-01 9.9823676e-02
 1.7336763e-03 5.4522793e-06 1.6817611e-07 2.0337281e-09]"
detected_faces/writer_2_face0.png,Black,Black,Male,20-29,"[3.7467310e-06 9.9859101e-01 1.5845177e-04 1.3671412e-06 3.3486969e-05
 1.1808452e-03 3.1086012e-05]",[2.2531901e-06 9.9974906e-01 2.3579098e-06 2.4637519e-04],[9.9997103e-01 2.9000448e-05],"[2.18205159e-07 9.05382272e-04 2.87595809e-01 6.57786548e-01
 5.25649637e-02 1.14044652e-03 6.51304299e-06 1.05365075e-07
 5.17739984e-09]"
detected_faces/lecturer_19_face0.png,Indian,Indian,Male,20-29,"[1.3525947e-05 1.4544152e-04 9.7021367e-04 4.1284084e-06 9.1427668e-05
 9.9864829e-01 1.2697100e-04]",[2.4694813e-04 1.8487041e-03 2.4160453e-04 9.9766272e-01],[9.9999994e-01 1.2057968e-07],"[2.5251433e-07 5.7038444e-05 4.0295189e-03 5.8520359e-01 4.0319964e-01
 7.4994015e-03 1.0509756e-05 4.9602004e-08 3.6676701e-10]"
detected_faces/standing_20_face0.png,White,White,Male,40-49,"[9.9883509e-01 6.3835813e-07 3.9256407e-05 3.6886893e-05 1.2883411e-05
 1.8489314e-06 1.0733312e-03]",[9.99874115e-01 1.15118917e-06 1.13232454e-04 1.15207995e-05],[9.9997103e-01 2.8998778e-05],"[4.0283608e-06 4.5860902e-06 6.1316695e-04 2.7174801e-02 2.8404966e-01
 5.0486076e-01 1.7453039e-01 8.6396243e-03 1.2296333e-04]"
detected_faces/mall_18_face0.png,East Asian,Asian,Male,10-19,"[5.5088222e-02 4.6504992e-05 2.3764484e-01 4.7468230e-01 2.1302514e-01
 3.7560018e-03 1.5756998e-02]",[2.1601435e-02 3.5531008e-05 9.7491825e-01 3.4448339e-03],[0.9338335  0.06616646],"[2.0093732e-07 1.2985056e-03 4.9831530e-01 4.8719913e-01 1.3077060e-02
 1.0908505e-04 6.1617186e-07 4.7910074e-08 7.5015788e-10]"
detected_faces/engineer_14_face0.png,East Asian,Asian,Female,20-29,"[2.9218846e-04 2.9345998e-05 6.5544429e-03 6.7953140e-01 3.0800220e-01
 5.5573266e-03 3.3120410e-05]",[6.4284785e-04 4.8859900e-05 9.7927231e-01 2.0036012e-02],[0.00379542 0.99620456],"[6.3222977e-08 2.3512478e-04 2.1053617e-01 7.2377199e-01 6.4557329e-02
 8.9748343e-04 1.6674780e-06 8.5777991e-08 1.2390823e-09]"
detected_faces/accountant_19_face0.png,Middle Eastern,White,Male,20-29,"[2.7102202e-02 1.4588823e-04 1.0979077e-01 1.4986662e-04 3.8754151e-04
 4.8643410e-02 8.1378031e-01]",[0.54363954 0.00210274 0.00638768 0.44787008],[1.0000000e+00 4.2676515e-08],"[7.4336872e-06 4.9534324e-04 2.2365483e-02 5.7303792e-01 3.8202623e-01
 2.1816403e-02 2.4752787e-04 3.6166550e-06 2.2225112e-08]"
detected_faces/honest_15_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.02902443 0.0037306  0.6482146  0.0048909  0.05033306 0.2474985
 0.01630788]",[0.16821317 0.01113814 0.13847585 0.68217283],[9.9989671e-01 1.0332219e-04],"[1.7727773e-07 2.1827316e-05 2.6720216e-02 8.3339822e-01 1.3676915e-01
 3.0608806e-03 2.8220060e-05 1.2395572e-06 3.7046767e-08]"
detected_faces/nurse_17_face0.png,White,White,Female,20-29,"[9.9974239e-01 9.2804633e-08 2.2432170e-05 8.6124910e-06 1.2245658e-05
 1.3441779e-06 2.1289951e-04]",[9.9976325e-01 1.2795078e-06 1.9787882e-04 3.7472990e-05],[3.085085e-04 9.996914e-01],"[3.0946303e-08 1.2981675e-05 1.7531421e-02 6.7577547e-01 2.9025078e-01
 1.6252596e-02 1.7361988e-04 2.9048290e-06 1.7275167e-07]"
detected_faces/earphone_5_face0.png,East Asian,Asian,Male,20-29,"[8.4878709e-05 1.0939972e-07 4.1840278e-05 9.7538084e-01 2.4489054e-02
 2.1108854e-06 1.1852712e-06]",[1.3921078e-04 3.6717176e-07 9.9984050e-01 1.9894347e-05],[9.999941e-01 5.872724e-06],"[1.29271216e-08 5.34605215e-06 1.91128984e-01 7.84860551e-01
 2.38862894e-02 1.18486176e-04 3.12334350e-07 2.41393217e-08
 1.64433384e-10]"
detected_faces/cup_9_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.14943586 0.01068123 0.43089247 0.01761866 0.05649072 0.27709654
 0.05778458]",[0.05502582 0.05103501 0.2857405  0.6081987 ],[0.00340069 0.9965993 ],"[3.1150444e-07 1.7388447e-04 8.4562704e-02 7.2176009e-01 1.7939164e-01
 1.3697892e-02 3.8289826e-04 2.8619243e-05 1.9183703e-06]"
detected_faces/engineer_17_face0.png,White,White,Male,20-29,"[9.72276390e-01 5.73887007e-07 1.05525355e-03 7.85012617e-06
 1.10261635e-05 1.86759018e-04 2.64621377e-02]",[9.9940175e-01 3.1260468e-05 5.4092641e-05 5.1293237e-04],[1.000000e+00 3.554278e-08],"[8.8403684e-09 8.8655506e-06 3.3784207e-02 9.4948077e-01 1.6669815e-02
 5.6201126e-05 6.2966897e-08 5.2982851e-10 6.5116714e-12]"
detected_faces/economist_19_face0.png,Indian,Indian,Male,30-39,"[4.1295534e-05 5.6315555e-05 1.2364694e-03 3.6759370e-06 9.9751589e-05
 9.9769044e-01 8.7205356e-04]",[1.3623976e-04 5.5092820e-05 1.1975443e-04 9.9968886e-01],[1.000000e+00 2.520656e-08],"[3.8439573e-08 1.6780232e-06 7.9717342e-04 3.0529264e-01 6.4375478e-01
 4.9930338e-02 2.2234411e-04 9.7463817e-07 8.7335170e-09]"
detected_faces/friendly_9_face0.png,Southeast Asian,Asian,Male,30-39,"[2.3315067e-03 2.0498142e-03 3.1529326e-02 2.8026313e-01 6.6101599e-01
 2.2503370e-02 3.0686412e-04]",[9.9538304e-03 8.2337548e-04 9.6260321e-01 2.6619595e-02],[9.996759e-01 3.240844e-04],"[4.1610447e-06 2.0948133e-05 1.1339278e-03 6.7336455e-02 6.1558372e-01
 2.9367831e-01 2.0836921e-02 1.3648034e-03 4.0708321e-05]"
detected_faces/park_1_face0.png,White,White,Male,20-29,"[8.2430464e-01 1.4425657e-05 2.6401782e-02 6.6647045e-02 2.2834029e-02
 6.9872726e-04 5.9099339e-02]",[9.1602671e-01 2.7103772e-04 7.8316472e-02 5.3858431e-03],[9.999116e-01 8.838650e-05],"[2.7526728e-08 1.2625562e-04 4.0248469e-01 5.9195316e-01 5.3970492e-03
 3.8531853e-05 2.5094502e-07 9.5698258e-09 1.7492333e-10]"
